debate_id,problem_id,transcript_file,duration,experiment_mode,timestamp,success,error
quality_synthetic_102_How_many_researchers_debater_full_1765700885,synthetic_102_How_many_researchers,quality_synthetic_102_How_many_researchers_debater_full_1765700885.json,155.4668095111847,debater_full,2025-12-14T08:30:41.362416,True,
quality_synthetic_115_How_long_was_Patrici_debater_full_1765701041,synthetic_115_How_long_was_Patrici,quality_synthetic_115_How_long_was_Patrici_debater_full_1765701041.json,172.56057906150818,debater_full,2025-12-14T08:33:33.923265,True,
quality_synthetic_113_Who_was_the_person_t_debater_full_1765701213,synthetic_113_Who_was_the_person_t,quality_synthetic_113_Who_was_the_person_t_debater_full_1765701213.json,184.05235314369202,debater_full,2025-12-14T08:36:37.975886,True,
quality_synthetic_98_What_object_was_most_debater_full_1765701397,synthetic_98_What_object_was_most,,,debater_full,2025-12-14T08:38:55.213407,False,"CUDA out of memory. Tried to allocate 19.51 GiB. GPU 0 has a total capacity of 139.73 GiB of which 15.90 GiB is free. Process 2174641 has 123.82 GiB memory in use. Of the allocated memory 103.67 GiB is allocated by PyTorch, and 19.48 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
quality_synthetic_29_Why_did_Patricia_Bel_debater_full_1765701535,synthetic_29_Why_did_Patricia_Bel,quality_synthetic_29_Why_did_Patricia_Bel_debater_full_1765701535.json,185.76816511154175,debater_full,2025-12-14T08:42:00.981968,True,
quality_synthetic_84_How_many_people_did__debater_full_1765701720,synthetic_84_How_many_people_did_,quality_synthetic_84_How_many_people_did__debater_full_1765701720.json,152.82400059700012,debater_full,2025-12-14T08:44:33.806237,True,
quality_synthetic_121_What_specifically_at_debater_full_1765701873,synthetic_121_What_specifically_at,quality_synthetic_121_What_specifically_at_debater_full_1765701873.json,159.3940553665161,debater_full,2025-12-14T08:47:13.200564,True,
quality_synthetic_153_How_many_flights_of__debater_full_1765702033,synthetic_153_How_many_flights_of_,,,debater_full,2025-12-14T08:48:47.617176,False,"CUDA out of memory. Tried to allocate 19.45 GiB. GPU 4 has a total capacity of 139.73 GiB of which 16.14 GiB is free. Process 2174641 has 123.58 GiB memory in use. Of the allocated memory 103.51 GiB is allocated by PyTorch, and 19.41 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
quality_synthetic_90_What_was_the_color_o_debater_full_1765702127,synthetic_90_What_was_the_color_o,quality_synthetic_90_What_was_the_color_o_debater_full_1765702127.json,175.9305944442749,debater_full,2025-12-14T08:51:43.548125,True,
quality_synthetic_128_In_which_location_is_debater_full_1765702303,synthetic_128_In_which_location_is,quality_synthetic_128_In_which_location_is_debater_full_1765702303.json,143.56373596191406,debater_full,2025-12-14T08:54:07.112138,True,
quality_synthetic_73_Who_would_want_to_re_debater_full_1765702447,synthetic_73_Who_would_want_to_re,,,debater_full,2025-12-14T08:55:47.353454,False,"CUDA out of memory. Tried to allocate 19.48 GiB. GPU 0 has a total capacity of 139.73 GiB of which 16.02 GiB is free. Process 2174641 has 123.70 GiB memory in use. Of the allocated memory 103.59 GiB is allocated by PyTorch, and 19.45 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
quality_synthetic_46_How_are_Ryan_Nelson__debater_full_1765702547,synthetic_46_How_are_Ryan_Nelson_,quality_synthetic_46_How_are_Ryan_Nelson__debater_full_1765702547.json,114.14065074920654,debater_full,2025-12-14T08:57:41.494515,True,
quality_synthetic_79_What_is_the_precise__debater_full_1765702661,synthetic_79_What_is_the_precise_,quality_synthetic_79_What_is_the_precise__debater_full_1765702661.json,185.56939959526062,debater_full,2025-12-14T09:00:47.064184,True,
quality_synthetic_80_How_many_young_peopl_debater_full_1765702847,synthetic_80_How_many_young_peopl,quality_synthetic_80_How_many_young_peopl_debater_full_1765702847.json,150.43232917785645,debater_full,2025-12-14T09:03:17.496791,True,
quality_synthetic_106_Where_is_the_Interna_debater_full_1765702997,synthetic_106_Where_is_the_Interna,quality_synthetic_106_Where_is_the_Interna_debater_full_1765702997.json,200.18979477882385,debater_full,2025-12-14T09:06:37.686869,True,
quality_synthetic_37_Which_of_the_followi_debater_full_1765703197,synthetic_37_Which_of_the_followi,quality_synthetic_37_Which_of_the_followi_debater_full_1765703197.json,139.0385081768036,debater_full,2025-12-14T09:08:56.725664,True,
quality_synthetic_162_In_which_city_did_Dr_debater_full_1765703336,synthetic_162_In_which_city_did_Dr,quality_synthetic_162_In_which_city_did_Dr_debater_full_1765703336.json,154.13031649589539,debater_full,2025-12-14T09:11:30.856251,True,
quality_synthetic_10_How_does_Dr._Price_s_debater_full_1765703490,synthetic_10_How_does_Dr._Price_s,quality_synthetic_10_How_does_Dr._Price_s_debater_full_1765703490.json,131.33535933494568,debater_full,2025-12-14T09:13:42.191883,True,
quality_synthetic_48_What_did_Arthur_Varg_debater_full_1765703622,synthetic_48_What_did_Arthur_Varg,quality_synthetic_48_What_did_Arthur_Varg_debater_full_1765703622.json,142.7086579799652,debater_full,2025-12-14T09:16:04.900805,True,
quality_synthetic_15_Which_of_the_followi_debater_full_1765703764,synthetic_15_Which_of_the_followi,quality_synthetic_15_Which_of_the_followi_debater_full_1765703764.json,132.11738753318787,debater_full,2025-12-14T09:18:17.018455,True,
quality_synthetic_68_Why_is_Claudia_upset_debater_full_1765703897,synthetic_68_Why_is_Claudia_upset,quality_synthetic_68_Why_is_Claudia_upset_debater_full_1765703897.json,161.4983413219452,debater_full,2025-12-14T09:20:58.517066,True,
quality_synthetic_58_Presumably_why_did_W_debater_full_1765704058,synthetic_58_Presumably_why_did_W,quality_synthetic_58_Presumably_why_did_W_debater_full_1765704058.json,126.49168133735657,debater_full,2025-12-14T09:23:05.009012,True,
quality_synthetic_93_How_many_hours_did_D_debater_full_1765704185,synthetic_93_How_many_hours_did_D,quality_synthetic_93_How_many_hours_did_D_debater_full_1765704185.json,139.93601250648499,debater_full,2025-12-14T09:25:24.945295,True,
quality_synthetic_5_Why_must_only_the_he_debater_full_1765704324,synthetic_5_Why_must_only_the_he,,,debater_full,2025-12-14T09:28:12.145447,False,"CUDA out of memory. Tried to allocate 18.87 GiB. GPU 0 has a total capacity of 139.73 GiB of which 18.63 GiB is free. Process 2174641 has 121.09 GiB memory in use. Of the allocated memory 101.59 GiB is allocated by PyTorch, and 18.84 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
quality_synthetic_103_Where_did_the_narrat_debater_full_1765704492,synthetic_103_Where_did_the_narrat,quality_synthetic_103_Where_did_the_narrat_debater_full_1765704492.json,144.07065272331238,debater_full,2025-12-14T09:30:36.216531,True,
quality_synthetic_33_What_is_the_author's_debater_full_1765704636,synthetic_33_What_is_the_author's,quality_synthetic_33_What_is_the_author's_debater_full_1765704636.json,146.9839699268341,debater_full,2025-12-14T09:33:03.200762,True,
quality_synthetic_77_What_causes_Detectiv_debater_full_1765704783,synthetic_77_What_causes_Detectiv,quality_synthetic_77_What_causes_Detectiv_debater_full_1765704783.json,159.9399073123932,debater_full,2025-12-14T09:35:43.140939,True,
quality_synthetic_44_What_happened_after__debater_full_1765704943,synthetic_44_What_happened_after_,quality_synthetic_44_What_happened_after__debater_full_1765704943.json,161.76392149925232,debater_full,2025-12-14T09:38:24.905117,True,
quality_synthetic_137_What_event_was_Nicho_debater_full_1765705104,synthetic_137_What_event_was_Nicho,quality_synthetic_137_What_event_was_Nicho_debater_full_1765705104.json,134.44609451293945,debater_full,2025-12-14T09:40:39.351488,True,
quality_synthetic_91_How_many_research_co_debater_full_1765705239,synthetic_91_How_many_research_co,quality_synthetic_91_How_many_research_co_debater_full_1765705239.json,157.06668066978455,debater_full,2025-12-14T09:43:16.418444,True,
quality_synthetic_24_Why_didn't_Sophia_cl_debater_full_1765705396,synthetic_24_Why_didn't_Sophia_cl,quality_synthetic_24_Why_didn't_Sophia_cl_debater_full_1765705396.json,130.90028524398804,debater_full,2025-12-14T09:45:27.319000,True,
quality_synthetic_97_Which_company_did_Xa_debater_full_1765705527,synthetic_97_Which_company_did_Xa,quality_synthetic_97_Which_company_did_Xa_debater_full_1765705527.json,138.47153902053833,debater_full,2025-12-14T09:47:45.790817,True,
quality_synthetic_155_How_many_years_had_D_debater_full_1765705665,synthetic_155_How_many_years_had_D,,,debater_full,2025-12-14T09:49:58.601523,False,"CUDA out of memory. Tried to allocate 20.19 GiB. GPU 4 has a total capacity of 139.73 GiB of which 13.00 GiB is free. Process 2174641 has 126.72 GiB memory in use. Of the allocated memory 105.92 GiB is allocated by PyTorch, and 20.13 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
quality_synthetic_158_What_year_did_Emma_G_debater_full_1765705798,synthetic_158_What_year_did_Emma_G,quality_synthetic_158_What_year_did_Emma_G_debater_full_1765705798.json,149.42603659629822,debater_full,2025-12-14T09:52:28.027966,True,
quality_synthetic_86_What_is_the_name_of__debater_full_1765705948,synthetic_86_What_is_the_name_of_,quality_synthetic_86_What_is_the_name_of__debater_full_1765705948.json,133.63079047203064,debater_full,2025-12-14T09:54:41.659026,True,
quality_synthetic_150_Which_city_did_Vince_debater_full_1765706081,synthetic_150_Which_city_did_Vince,quality_synthetic_150_Which_city_did_Vince_debater_full_1765706081.json,152.27021408081055,debater_full,2025-12-14T09:57:13.929499,True,
quality_synthetic_39_What_was_the_creatur_debater_full_1765706233,synthetic_39_What_was_the_creatur,quality_synthetic_39_What_was_the_creatur_debater_full_1765706233.json,171.68723821640015,debater_full,2025-12-14T10:00:05.617002,True,
quality_synthetic_140_Where_does_James_wor_debater_full_1765706405,synthetic_140_Where_does_James_wor,quality_synthetic_140_Where_does_James_wor_debater_full_1765706405.json,148.28727221488953,debater_full,2025-12-14T10:02:33.904554,True,
quality_synthetic_87_What_is_the_name_of__debater_full_1765706553,synthetic_87_What_is_the_name_of_,quality_synthetic_87_What_is_the_name_of__debater_full_1765706553.json,137.65881752967834,debater_full,2025-12-14T10:04:51.563642,True,
quality_synthetic_154_What_was_the_name_of_debater_full_1765706691,synthetic_154_What_was_the_name_of,,,debater_full,2025-12-14T10:07:03.742189,False,"CUDA out of memory. Tried to allocate 18.99 GiB. GPU 4 has a total capacity of 139.73 GiB of which 18.12 GiB is free. Process 2174641 has 121.60 GiB memory in use. Of the allocated memory 101.99 GiB is allocated by PyTorch, and 18.94 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
quality_synthetic_40_How_are_the_syntheti_debater_full_1765706823,synthetic_40_How_are_the_syntheti,quality_synthetic_40_How_are_the_syntheti_debater_full_1765706823.json,180.06850910186768,debater_full,2025-12-14T10:10:03.811100,True,
quality_synthetic_1_How_often_do_Crystal_debater_full_1765707003,synthetic_1_How_often_do_Crystal,,,debater_full,2025-12-14T10:12:13.101268,False,"CUDA out of memory. Tried to allocate 19.11 GiB. GPU 4 has a total capacity of 139.73 GiB of which 17.61 GiB is free. Process 2174641 has 122.11 GiB memory in use. Of the allocated memory 102.39 GiB is allocated by PyTorch, and 19.06 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
quality_synthetic_71_What_could_be_meant__debater_full_1765707133,synthetic_71_What_could_be_meant_,quality_synthetic_71_What_could_be_meant__debater_full_1765707133.json,184.40117406845093,debater_full,2025-12-14T10:15:17.502857,True,
quality_synthetic_114_What_percentage_of_S_debater_full_1765707317,synthetic_114_What_percentage_of_S,quality_synthetic_114_What_percentage_of_S_debater_full_1765707317.json,169.6580867767334,debater_full,2025-12-14T10:18:07.161224,True,
quality_synthetic_56_What_is_the_most_lik_debater_full_1765707487,synthetic_56_What_is_the_most_lik,quality_synthetic_56_What_is_the_most_lik_debater_full_1765707487.json,155.9069242477417,debater_full,2025-12-14T10:20:43.068423,True,
quality_synthetic_107_What_creature_is_use_debater_full_1765707643,synthetic_107_What_creature_is_use,quality_synthetic_107_What_creature_is_use_debater_full_1765707643.json,171.23808646202087,debater_full,2025-12-14T10:23:34.306786,True,
quality_synthetic_157_Which_district_was_J_debater_full_1765707814,synthetic_157_Which_district_was_J,quality_synthetic_157_Which_district_was_J_debater_full_1765707814.json,165.72148990631104,debater_full,2025-12-14T10:26:20.028561,True,
quality_synthetic_50_How_would_one_descri_debater_full_1765707980,synthetic_50_How_would_one_descri,quality_synthetic_50_How_would_one_descri_debater_full_1765707980.json,183.57368922233582,debater_full,2025-12-14T10:29:23.602536,True,
quality_synthetic_143_How_many_researchers_debater_full_1765708163,synthetic_143_How_many_researchers,quality_synthetic_143_How_many_researchers_debater_full_1765708163.json,184.6210217475891,debater_full,2025-12-14T10:32:28.223829,True,
quality_synthetic_165_Which_city_did_Mateo_debater_full_1765708348,synthetic_165_Which_city_did_Mateo,quality_synthetic_165_Which_city_did_Mateo_debater_full_1765708348.json,174.33365273475647,debater_full,2025-12-14T10:35:22.557752,True,
quality_synthetic_129_What_was_Nicole_Leon_debater_full_1765708522,synthetic_129_What_was_Nicole_Leon,quality_synthetic_129_What_was_Nicole_Leon_debater_full_1765708522.json,148.44308352470398,debater_full,2025-12-14T10:37:51.001114,True,
quality_synthetic_59_What_didn't_Ruth_rec_debater_full_1765708671,synthetic_59_What_didn't_Ruth_rec,,,debater_full,2025-12-14T10:40:27.030385,False,"CUDA out of memory. Tried to allocate 19.37 GiB. GPU 4 has a total capacity of 139.73 GiB of which 16.51 GiB is free. Process 2174641 has 123.21 GiB memory in use. Of the allocated memory 103.23 GiB is allocated by PyTorch, and 19.32 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
quality_synthetic_55_When_did_Bianca_go_t_debater_full_1765708827,synthetic_55_When_did_Bianca_go_t,quality_synthetic_55_When_did_Bianca_go_t_debater_full_1765708827.json,202.24539709091187,debater_full,2025-12-14T10:43:49.276201,True,
quality_synthetic_23_Who_accidentally_sav_debater_full_1765709029,synthetic_23_Who_accidentally_sav,,,debater_full,2025-12-14T10:44:23.693487,False,"CUDA out of memory. Tried to allocate 19.43 GiB. GPU 4 has a total capacity of 139.73 GiB of which 16.23 GiB is free. Process 2174641 has 123.49 GiB memory in use. Of the allocated memory 103.44 GiB is allocated by PyTorch, and 19.39 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
quality_synthetic_7_What_makes_Isabella__debater_full_1765709063,synthetic_7_What_makes_Isabella_,,,debater_full,2025-12-14T10:46:08.837492,False,"CUDA out of memory. Tried to allocate 20.04 GiB. GPU 4 has a total capacity of 139.73 GiB of which 13.60 GiB is free. Process 2174641 has 126.12 GiB memory in use. Of the allocated memory 105.47 GiB is allocated by PyTorch, and 19.99 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
quality_synthetic_8_When_reading_the_Asc_debater_full_1765709168,synthetic_8_When_reading_the_Asc,quality_synthetic_8_When_reading_the_Asc_debater_full_1765709168.json,144.2259602546692,debater_full,2025-12-14T10:48:33.063847,True,
quality_synthetic_108_Which_ale_was_named__debater_full_1765709313,synthetic_108_Which_ale_was_named_,quality_synthetic_108_Which_ale_was_named__debater_full_1765709313.json,145.13071036338806,debater_full,2025-12-14T10:50:58.194839,True,
quality_synthetic_151_What_district_was_So_debater_full_1765709458,synthetic_151_What_district_was_So,quality_synthetic_151_What_district_was_So_debater_full_1765709458.json,185.4749357700348,debater_full,2025-12-14T10:54:03.670047,True,
quality_synthetic_22_How_do_Emma_and_Pedr_debater_full_1765709643,synthetic_22_How_do_Emma_and_Pedr,quality_synthetic_22_How_do_Emma_and_Pedr_debater_full_1765709643.json,142.95886778831482,debater_full,2025-12-14T10:56:26.629198,True,
quality_synthetic_139_What_was_the_name_of_debater_full_1765709786,synthetic_139_What_was_the_name_of,quality_synthetic_139_What_was_the_name_of_debater_full_1765709786.json,165.13530445098877,debater_full,2025-12-14T10:59:11.764784,True,
quality_synthetic_26_Why_does_Justin_deci_debater_full_1765709951,synthetic_26_Why_does_Justin_deci,quality_synthetic_26_Why_does_Justin_deci_debater_full_1765709951.json,179.68673157691956,debater_full,2025-12-14T11:02:11.451792,True,
quality_synthetic_35_According_to_the_aut_debater_full_1765710131,synthetic_35_According_to_the_aut,quality_synthetic_35_According_to_the_aut_debater_full_1765710131.json,143.76086807250977,debater_full,2025-12-14T11:04:35.212939,True,
quality_synthetic_57_Why_does_Trader_Chri_debater_full_1765710275,synthetic_57_Why_does_Trader_Chri,quality_synthetic_57_Why_does_Trader_Chri_debater_full_1765710275.json,139.15115356445312,debater_full,2025-12-14T11:06:54.364357,True,
quality_synthetic_62_How_does_the_musical_debater_full_1765710414,synthetic_62_How_does_the_musical,quality_synthetic_62_How_does_the_musical_debater_full_1765710414.json,142.05796647071838,debater_full,2025-12-14T11:09:16.422591,True,
quality_synthetic_70_The_dark-haired_medi_debater_full_1765710556,synthetic_70_The_dark-haired_medi,,,debater_full,2025-12-14T11:12:02.241189,False,"CUDA out of memory. Tried to allocate 20.48 GiB. GPU 0 has a total capacity of 139.73 GiB of which 11.76 GiB is free. Process 2174641 has 127.96 GiB memory in use. Of the allocated memory 106.85 GiB is allocated by PyTorch, and 20.45 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
quality_synthetic_6_Which_detective_trai_debater_full_1765710722,synthetic_6_Which_detective_trai,quality_synthetic_6_Which_detective_trai_debater_full_1765710722.json,132.96916460990906,debater_full,2025-12-14T11:14:15.210761,True,
"quality_synthetic_28_When_does_""The_Cryst_debater_full_1765710855","synthetic_28_When_does_""The_Cryst","quality_synthetic_28_When_does_""The_Cryst_debater_full_1765710855.json",137.00591778755188,debater_full,2025-12-14T11:16:32.216942,True,
quality_synthetic_163_Who_was_Priya_waitin_debater_full_1765710992,synthetic_163_Who_was_Priya_waitin,,,debater_full,2025-12-14T11:18:44.989541,False,"CUDA out of memory. Tried to allocate 18.87 GiB. GPU 4 has a total capacity of 139.73 GiB of which 18.63 GiB is free. Process 2174641 has 121.09 GiB memory in use. Of the allocated memory 101.61 GiB is allocated by PyTorch, and 18.82 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
