debate_id,problem_id,transcript_file,duration,experiment_mode,timestamp,success,error
quality_synthetic_162_In_which_city_did_Dr_baseline_judge_1765671975,synthetic_162_In_which_city_did_Dr,quality_synthetic_162_In_which_city_did_Dr_baseline_judge_1765671975.json,157.49726176261902,baseline_judge,2025-12-14T00:28:52.744798,True,
quality_synthetic_10_How_does_Dr._Price_s_baseline_judge_1765672132,synthetic_10_How_does_Dr._Price_s,quality_synthetic_10_How_does_Dr._Price_s_baseline_judge_1765672132.json,149.80598187446594,baseline_judge,2025-12-14T00:31:22.551059,True,
quality_synthetic_48_What_did_Arthur_Varg_baseline_judge_1765672282,synthetic_48_What_did_Arthur_Varg,quality_synthetic_48_What_did_Arthur_Varg_baseline_judge_1765672282.json,158.7019398212433,baseline_judge,2025-12-14T00:34:01.253265,True,
quality_synthetic_15_Which_of_the_followi_baseline_judge_1765672441,synthetic_15_Which_of_the_followi,quality_synthetic_15_Which_of_the_followi_baseline_judge_1765672441.json,151.12913036346436,baseline_judge,2025-12-14T00:36:32.382669,True,
quality_synthetic_68_Why_is_Claudia_upset_baseline_judge_1765672592,synthetic_68_Why_is_Claudia_upset,quality_synthetic_68_Why_is_Claudia_upset_baseline_judge_1765672592.json,163.1693000793457,baseline_judge,2025-12-14T00:39:15.552251,True,
quality_synthetic_58_Presumably_why_did_W_baseline_judge_1765672755,synthetic_58_Presumably_why_did_W,quality_synthetic_58_Presumably_why_did_W_baseline_judge_1765672755.json,142.66635584831238,baseline_judge,2025-12-14T00:41:38.218887,True,
quality_synthetic_93_How_many_hours_did_D_baseline_judge_1765672898,synthetic_93_How_many_hours_did_D,quality_synthetic_93_How_many_hours_did_D_baseline_judge_1765672898.json,157.07696843147278,baseline_judge,2025-12-14T00:44:15.296128,True,
quality_synthetic_5_Why_must_only_the_he_baseline_judge_1765673055,synthetic_5_Why_must_only_the_he,quality_synthetic_5_Why_must_only_the_he_baseline_judge_1765673055.json,211.6103675365448,baseline_judge,2025-12-14T00:47:46.906776,True,
quality_synthetic_103_Where_did_the_narrat_baseline_judge_1765673266,synthetic_103_Where_did_the_narrat,quality_synthetic_103_Where_did_the_narrat_baseline_judge_1765673266.json,154.62321543693542,baseline_judge,2025-12-14T00:50:21.530273,True,
quality_synthetic_33_What_is_the_author's_baseline_judge_1765673421,synthetic_33_What_is_the_author's,quality_synthetic_33_What_is_the_author's_baseline_judge_1765673421.json,155.15978407859802,baseline_judge,2025-12-14T00:52:56.690335,True,
quality_synthetic_77_What_causes_Detectiv_baseline_judge_1765673576,synthetic_77_What_causes_Detectiv,quality_synthetic_77_What_causes_Detectiv_baseline_judge_1765673576.json,168.31589937210083,baseline_judge,2025-12-14T00:55:45.006515,True,
quality_synthetic_44_What_happened_after__baseline_judge_1765673745,synthetic_44_What_happened_after_,quality_synthetic_44_What_happened_after__baseline_judge_1765673745.json,165.47494292259216,baseline_judge,2025-12-14T00:58:30.481736,True,
quality_synthetic_137_What_event_was_Nicho_baseline_judge_1765673910,synthetic_137_What_event_was_Nicho,quality_synthetic_137_What_event_was_Nicho_baseline_judge_1765673910.json,149.34906220436096,baseline_judge,2025-12-14T01:00:59.831076,True,
quality_synthetic_91_How_many_research_co_baseline_judge_1765674059,synthetic_91_How_many_research_co,quality_synthetic_91_How_many_research_co_baseline_judge_1765674059.json,173.0494463443756,baseline_judge,2025-12-14T01:03:52.880795,True,
quality_synthetic_24_Why_didn't_Sophia_cl_baseline_judge_1765674232,synthetic_24_Why_didn't_Sophia_cl,quality_synthetic_24_Why_didn't_Sophia_cl_baseline_judge_1765674232.json,143.84578347206116,baseline_judge,2025-12-14T01:06:16.726870,True,
quality_synthetic_97_Which_company_did_Xa_baseline_judge_1765674376,synthetic_97_Which_company_did_Xa,quality_synthetic_97_Which_company_did_Xa_baseline_judge_1765674376.json,143.44137001037598,baseline_judge,2025-12-14T01:08:40.168521,True,
quality_synthetic_155_How_many_years_had_D_baseline_judge_1765674520,synthetic_155_How_many_years_had_D,quality_synthetic_155_How_many_years_had_D_baseline_judge_1765674520.json,234.29728436470032,baseline_judge,2025-12-14T01:12:34.466079,True,
quality_synthetic_158_What_year_did_Emma_G_baseline_judge_1765674754,synthetic_158_What_year_did_Emma_G,quality_synthetic_158_What_year_did_Emma_G_baseline_judge_1765674754.json,166.9976327419281,baseline_judge,2025-12-14T01:15:21.464002,True,
quality_synthetic_86_What_is_the_name_of__baseline_judge_1765674921,synthetic_86_What_is_the_name_of_,quality_synthetic_86_What_is_the_name_of__baseline_judge_1765674921.json,152.66330432891846,baseline_judge,2025-12-14T01:17:54.127585,True,
quality_synthetic_150_Which_city_did_Vince_baseline_judge_1765675074,synthetic_150_Which_city_did_Vince,quality_synthetic_150_Which_city_did_Vince_baseline_judge_1765675074.json,173.0798897743225,baseline_judge,2025-12-14T01:20:47.207735,True,
quality_synthetic_39_What_was_the_creatur_baseline_judge_1765675247,synthetic_39_What_was_the_creatur,quality_synthetic_39_What_was_the_creatur_baseline_judge_1765675247.json,184.2766089439392,baseline_judge,2025-12-14T01:23:51.484627,True,
quality_synthetic_140_Where_does_James_wor_baseline_judge_1765675431,synthetic_140_Where_does_James_wor,quality_synthetic_140_Where_does_James_wor_baseline_judge_1765675431.json,161.78782439231873,baseline_judge,2025-12-14T01:26:33.272741,True,
quality_synthetic_87_What_is_the_name_of__baseline_judge_1765675593,synthetic_87_What_is_the_name_of_,quality_synthetic_87_What_is_the_name_of__baseline_judge_1765675593.json,154.41044116020203,baseline_judge,2025-12-14T01:29:07.683475,True,
quality_synthetic_154_What_was_the_name_of_baseline_judge_1765675747,synthetic_154_What_was_the_name_of,quality_synthetic_154_What_was_the_name_of_baseline_judge_1765675747.json,216.35497307777405,baseline_judge,2025-12-14T01:32:44.038743,True,
quality_synthetic_40_How_are_the_syntheti_baseline_judge_1765675964,synthetic_40_How_are_the_syntheti,quality_synthetic_40_How_are_the_syntheti_baseline_judge_1765675964.json,192.1929805278778,baseline_judge,2025-12-14T01:35:56.232025,True,
quality_synthetic_1_How_often_do_Crystal_baseline_judge_1765676156,synthetic_1_How_often_do_Crystal,quality_synthetic_1_How_often_do_Crystal_baseline_judge_1765676156.json,215.99847173690796,baseline_judge,2025-12-14T01:39:32.230786,True,
quality_synthetic_71_What_could_be_meant__baseline_judge_1765676372,synthetic_71_What_could_be_meant_,quality_synthetic_71_What_could_be_meant__baseline_judge_1765676372.json,187.14719533920288,baseline_judge,2025-12-14T01:42:39.378280,True,
quality_synthetic_114_What_percentage_of_S_baseline_judge_1765676559,synthetic_114_What_percentage_of_S,quality_synthetic_114_What_percentage_of_S_baseline_judge_1765676559.json,178.31774306297302,baseline_judge,2025-12-14T01:45:37.696311,True,
quality_synthetic_56_What_is_the_most_lik_baseline_judge_1765676737,synthetic_56_What_is_the_most_lik,quality_synthetic_56_What_is_the_most_lik_baseline_judge_1765676737.json,160.80007553100586,baseline_judge,2025-12-14T01:48:18.496668,True,
quality_synthetic_107_What_creature_is_use_baseline_judge_1765676898,synthetic_107_What_creature_is_use,quality_synthetic_107_What_creature_is_use_baseline_judge_1765676898.json,180.20805168151855,baseline_judge,2025-12-14T01:51:18.704999,True,
quality_synthetic_157_Which_district_was_J_baseline_judge_1765677078,synthetic_157_Which_district_was_J,quality_synthetic_157_Which_district_was_J_baseline_judge_1765677078.json,178.16691613197327,baseline_judge,2025-12-14T01:54:16.872199,True,
quality_synthetic_50_How_would_one_descri_baseline_judge_1765677256,synthetic_50_How_would_one_descri,quality_synthetic_50_How_would_one_descri_baseline_judge_1765677256.json,195.84493255615234,baseline_judge,2025-12-14T01:57:32.717438,True,
quality_synthetic_143_How_many_researchers_baseline_judge_1765677452,synthetic_143_How_many_researchers,quality_synthetic_143_How_many_researchers_baseline_judge_1765677452.json,199.180757522583,baseline_judge,2025-12-14T02:00:51.898473,True,
quality_synthetic_165_Which_city_did_Mateo_baseline_judge_1765677651,synthetic_165_Which_city_did_Mateo,quality_synthetic_165_Which_city_did_Mateo_baseline_judge_1765677651.json,175.96524500846863,baseline_judge,2025-12-14T02:03:47.864003,True,
quality_synthetic_129_What_was_Nicole_Leon_baseline_judge_1765677827,synthetic_129_What_was_Nicole_Leon,quality_synthetic_129_What_was_Nicole_Leon_baseline_judge_1765677827.json,158.94400906562805,baseline_judge,2025-12-14T02:06:26.808288,True,
quality_synthetic_59_What_didn't_Ruth_rec_baseline_judge_1765677986,synthetic_59_What_didn't_Ruth_rec,quality_synthetic_59_What_didn't_Ruth_rec_baseline_judge_1765677986.json,206.06239557266235,baseline_judge,2025-12-14T02:09:52.870966,True,
quality_synthetic_55_When_did_Bianca_go_t_baseline_judge_1765678192,synthetic_55_When_did_Bianca_go_t,quality_synthetic_55_When_did_Bianca_go_t_baseline_judge_1765678192.json,207.996484041214,baseline_judge,2025-12-14T02:13:20.867746,True,
quality_synthetic_23_Who_accidentally_sav_baseline_judge_1765678400,synthetic_23_Who_accidentally_sav,,,baseline_judge,2025-12-14T02:15:03.422240,False,"CUDA out of memory. Tried to allocate 19.19 GiB. GPU 4 has a total capacity of 139.73 GiB of which 17.32 GiB is free. Process 1843971 has 122.40 GiB memory in use. Of the allocated memory 102.60 GiB is allocated by PyTorch, and 19.15 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
quality_synthetic_7_What_makes_Isabella__baseline_judge_1765678503,synthetic_7_What_makes_Isabella_,,,baseline_judge,2025-12-14T02:18:13.937764,False,"CUDA out of memory. Tried to allocate 18.88 GiB. GPU 4 has a total capacity of 139.73 GiB of which 18.53 GiB is free. Process 1843971 has 121.19 GiB memory in use. Of the allocated memory 101.70 GiB is allocated by PyTorch, and 18.82 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
quality_synthetic_8_When_reading_the_Asc_baseline_judge_1765678693,synthetic_8_When_reading_the_Asc,quality_synthetic_8_When_reading_the_Asc_baseline_judge_1765678693.json,147.28546595573425,baseline_judge,2025-12-14T02:20:41.223663,True,
quality_synthetic_108_Which_ale_was_named__baseline_judge_1765678841,synthetic_108_Which_ale_was_named_,quality_synthetic_108_Which_ale_was_named__baseline_judge_1765678841.json,163.51876592636108,baseline_judge,2025-12-14T02:23:24.742712,True,
quality_synthetic_151_What_district_was_So_baseline_judge_1765679004,synthetic_151_What_district_was_So,quality_synthetic_151_What_district_was_So_baseline_judge_1765679004.json,193.999773979187,baseline_judge,2025-12-14T02:26:38.742778,True,
quality_synthetic_22_How_do_Emma_and_Pedr_baseline_judge_1765679198,synthetic_22_How_do_Emma_and_Pedr,quality_synthetic_22_How_do_Emma_and_Pedr_baseline_judge_1765679198.json,138.11909222602844,baseline_judge,2025-12-14T02:28:56.862168,True,
quality_synthetic_139_What_was_the_name_of_baseline_judge_1765679336,synthetic_139_What_was_the_name_of,quality_synthetic_139_What_was_the_name_of_baseline_judge_1765679336.json,173.16981554031372,baseline_judge,2025-12-14T02:31:50.032263,True,
quality_synthetic_26_Why_does_Justin_deci_baseline_judge_1765679510,synthetic_26_Why_does_Justin_deci,quality_synthetic_26_Why_does_Justin_deci_baseline_judge_1765679510.json,198.2617392539978,baseline_judge,2025-12-14T02:35:08.294280,True,
quality_synthetic_35_According_to_the_aut_baseline_judge_1765679708,synthetic_35_According_to_the_aut,quality_synthetic_35_According_to_the_aut_baseline_judge_1765679708.json,150.95719695091248,baseline_judge,2025-12-14T02:37:39.251767,True,
quality_synthetic_57_Why_does_Trader_Chri_baseline_judge_1765679859,synthetic_57_Why_does_Trader_Chri,quality_synthetic_57_Why_does_Trader_Chri_baseline_judge_1765679859.json,146.25278902053833,baseline_judge,2025-12-14T02:40:05.504837,True,
quality_synthetic_62_How_does_the_musical_baseline_judge_1765680005,synthetic_62_How_does_the_musical,quality_synthetic_62_How_does_the_musical_baseline_judge_1765680005.json,149.4623818397522,baseline_judge,2025-12-14T02:42:34.967519,True,
quality_synthetic_70_The_dark-haired_medi_baseline_judge_1765680154,synthetic_70_The_dark-haired_medi,quality_synthetic_70_The_dark-haired_medi_baseline_judge_1765680154.json,212.62559533119202,baseline_judge,2025-12-14T02:46:07.593401,True,
quality_synthetic_6_Which_detective_trai_baseline_judge_1765680367,synthetic_6_Which_detective_trai,quality_synthetic_6_Which_detective_trai_baseline_judge_1765680367.json,148.30905151367188,baseline_judge,2025-12-14T02:48:35.902739,True,
"quality_synthetic_28_When_does_""The_Cryst_baseline_judge_1765680515","synthetic_28_When_does_""The_Cryst","quality_synthetic_28_When_does_""The_Cryst_baseline_judge_1765680515.json",155.57807326316833,baseline_judge,2025-12-14T02:51:11.481099,True,
quality_synthetic_163_Who_was_Priya_waitin_baseline_judge_1765680671,synthetic_163_Who_was_Priya_waitin,quality_synthetic_163_Who_was_Priya_waitin_baseline_judge_1765680671.json,223.72248935699463,baseline_judge,2025-12-14T02:54:55.203866,True,
